business_id,name,categories,avg_stars
QkC0u0KSf6yIi_Xn2ks2ZA,Chow Time,"['Food', 'Barbeque', 'Restaurants', 'Food Trucks']",3.0
JECKrOvqJ_faoW_QxyeEAw,El Jefe's Mexican Restaurant & Cantina,"['Restaurants', 'Mexican']",3.0
Jx1q_S8-T4RXuhf7P_ZuIQ,The Waterhole,"['Restaurants', 'Sushi Bars', 'Nightlife', 'Bars', 'Lounges']",4.5
nS6QENxe6YODNrQ45bpC-A,Cafe Verdi,"['Italian', 'Restaurants', 'Pizza']",3.0
yfXk-WRkDUn0W_dAT1Pn0Q,Tokyo Kitchen,"['Japanese', 'Restaurants', 'Cafes']",4.5
uIbZjRRqR1OR-t2NBCa1Wg,Pizza Hut,"['Italian', 'Restaurants', 'Pizza']",2.0
8FUzCm4Q13MJMX7N6ftmQw,China Hot Wok,"['Noodles', 'Food', 'Seafood', 'Chinese', 'Specialty Food', 'Ethnic Food', 'Restaurants']",4.0
-YCd2_DdJUeZx3RRcmIZ_g,Taco Bell,"['Fast Food', 'Restaurants', 'Tex-Mex', 'Mexican']",2.0
jaSowNITPRRCYpPb3_pjdA,Andre's Bistro & Bar,"['Desserts', 'French', 'Restaurants', 'Bars', 'Nightlife', 'American (New)', 'Food']",4.0
Qor28v4BlhSwtN8DSvah9g,Pepe's Tacos,"['Mexican', 'Restaurants']",3.5
d1pB6SLzLb-4lFq8y5tEnQ,Mr Tofu,"['Korean', 'Restaurants']",3.5
JhRxDdmZSGDG_u7cGxaYrw,California Pizza Kitchen,"['Restaurants', 'Bars', 'Nightlife', 'Cocktail Bars', 'Pizza', 'American (Traditional)']",3.5
l4qomOr-2ZDOjWXSZXpzZg,Pho Rose,"['Restaurants', 'Vietnamese']",3.0
L7iOEZLuvd3vHoX8Efi_hw,New Shanghai Restaurant,"['Restaurants', 'Chinese']",2.5
dJR2vmBlydzsxR5P6BDFlQ,Rubio's,"['Seafood', 'Mexican', 'Fast Food', 'Caterers', 'Restaurants', 'Event Planning & Services']",3.0
WDKTg468bkRPW0LqbAZfmg,Sugar Factory,"['Specialty Food', 'Candy Stores', 'American (New)', 'Pizza', 'Brasseries', 'Burgers', 'Restaurants', 'Food']",3.0
XwJ6fZRVbxQYRsryy4-qDw,Urban Crawfish Station,"['Seafood', 'Cajun/Creole', 'Restaurants', 'Vietnamese', 'American (Traditional)']",4.5
j61zSbBRrNQPG4p-cydSmQ,Trader Vic's,"['Hawaiian', 'Bars', 'Nightlife', 'Restaurants']",3.0
wcXqGgZDlnyEyEmtEZ8-zw,Big Burgers & Pizza,"['Restaurants', 'Cheesesteaks', 'Pizza', 'Burgers']",3.5
hB52ZG3dkHKfz1D9aYu19g,Mirak,"['Korean', 'Restaurants', 'Asian Fusion', 'Food Court']",3.0
1XeI5PX5RxvFlaAHBKRUYA,Bowl of Heaven,"['Food', 'Vegan', 'Juice Bars & Smoothies', 'Restaurants', 'Gluten-Free']",4.0
Q5sn7sP6v_lk3pxn0xVIlA,Five Guys,"['American (New)', 'Burgers', 'Restaurants', 'Fast Food']",4.0
B_WggEKFq-ZFNui8CHPYvA,Soho SushiBurrito,"['Mexican', 'Asian Fusion', 'Restaurants', 'Japanese']",4.5
5SZe-u0hyquuipQL5lbg_g,Yatai Japanese Grill & Pub,"['Nightlife', 'Asian Fusion', 'Bars', 'Izakaya', 'Restaurants', 'Tapas/Small Plates', 'Japanese', 'Pubs']",4.5
pH0BLkL4cbxKzu471VZnuA,SUSHISAMBA - Las Vegas,"['Nightlife', 'Restaurants', 'Breakfast & Brunch', 'Asian Fusion', 'Dim Sum', 'Bars', 'Chinese']",4.0
YU2XR_ZY-g2VzDpi7KMzEw,Icy Juicy,"['Food', 'Bubble Tea', 'Coffee & Tea', 'Taiwanese', 'Restaurants']",3.0
LJQCv30PCIpC3FnvHF5mXQ,HK Star,"['Chinese', 'Restaurants']",3.5
XBEx2FI2GKmsjs7eWNr7Lw,Juice 'N' Go,"['Food', 'Brazilian', 'Ice Cream & Frozen Yogurt', 'Restaurants', 'Juice Bars & Smoothies']",4.5
JSHUcxKlD6c_zZ1_YUBl6A,Del Taco,"['Mexican', 'Restaurants', 'Fast Food']",2.0
0Hcks5q-DgJbDlmEWolx4A,Bonefish Grill,"['Seafood', 'Restaurants', 'American (New)']",3.5
faPVqws-x-5k2CQKDNtHxw,Yardbird Southern Table & Bar,"['Restaurants', 'Southern', 'American (New)']",4.5
3aKRYHFXMjKiaSAsVH4qiw,Neros,"['Seafood', 'Steakhouses', 'Restaurants']",3.5
wyPkRQg3F5Yz2WqRFax7-g,Munchbar,"['American (Traditional)', 'Restaurants']",3.0
UJuxtm4DtomSaFlfK0X7fg,NM Café,"['Cafes', 'Restaurants', 'American (New)']",3.5
fAo-3jt3oD69nwnr5M6FLQ,Wing Lei,"['Restaurants', 'Chinese']",3.5
l1UfMEHHQni1ewUY5xe_QA,Cemitas Poblanas  Mi Chula Puebla,"['Food', 'Mexican', 'Restaurants', 'Specialty Food', 'Street Vendors', 'Ethnic Food']",5.0
xDvl_i1g1HCJ4EmIRmwfqg,Denny's,"['Sandwiches', 'American (Traditional)', 'Diners', 'Breakfast & Brunch', 'Restaurants']",3.0
W8GVfGILy7an385lZSEvSw,Burger King,"['Restaurants', 'Burgers']",2.0
SSbfgPK3Wa24svQty7QWSg,The Kitchen,"['Pizza', 'Restaurants', 'Sandwiches', 'Caterers', 'Chicken Wings', 'Event Planning & Services']",4.5
lXCmTGagqHuPgaeN2g2P1Q,Marcos Pizza,"['Pizza', 'Restaurants']",4.0
m6QREZLAQatX1swZ2FN4hQ,The Cuppa,"['Restaurants', 'Coffee & Tea', 'Bagels', 'Bakeries', 'Food', 'Sandwiches']",4.5
F_8NT3JiAW9d5DvAJCltQg,Sno Monkey Shaved Ice,"['Shaved Ice', 'Food', 'Food Stands', 'Restaurants']",4.0
prHnRsgY-PuM7vxe8-RwEA,Ho Ho Ho Chinese Gourmet,"['Restaurants', 'Chinese']",2.0
WcGKG8_rDVBVx6lSTlWiDA,Cafe Rio,"['Mexican', 'Restaurants', 'Food']",2.5
ZebnMoRwFEWqQjd6kjxCpA,Zodie's,"['Restaurants', 'Cocktail Bars', 'Karaoke', 'Nightlife', 'Bars', 'American (New)']",3.5
u8-WDsLXAl0dXQW_wqWrDg,Broadway Burger Bar & Grill,"['Salad', 'Burgers', 'Vegetarian', 'Restaurants']",3.5
ujBk7cdEvo5FkD1e0Gzq1Q,Dragon Wok,"['Chinese', 'Restaurants']",2.5
PBZyumZ_0vSijc2zODdqgQ,Bowl Tique Avenue,"['Noodles', 'Asian Fusion', 'Restaurants', 'Korean', 'Salad']",4.5
RqpL5Y50F9exjyHfpTzp3w,Sonic Drive-In,"['American (Traditional)', 'Burgers', 'Breakfast & Brunch', 'Restaurants', 'Fast Food']",3.0
c2l80imPWR8V6gIEM02XPg,Red Shrimp Company,"['Chinese', 'Restaurants']",3.0
VP10-f6y0I94fUh1xY2Ruw,Tropical Smoothie Cafe,"['Food', 'Restaurants', 'Juice Bars & Smoothies']",2.5
PSUOncuqfqHulYj_fusthw,Cheeburger Cheeburger,"['Restaurants', 'Burgers']",3.5
a10L-RnQaAcnbbU8VVAAow,Ray's Asian Cuisine,"['Food', 'Filipino', 'Restaurants', 'Specialty Food']",4.0
hs1SejlpCnNzVwpY2enGCg,Fortunes,"['Restaurants', 'Chinese', 'Hotels & Travel', 'Event Planning & Services', 'Food', 'Hotels']",3.5
Tz01tl2VlnliktL-Hhc73Q,Myxx Hookah Lounge,"['Nightlife', 'Dance Clubs', 'Restaurants', 'Hookah Bars', 'Bars', 'Mediterranean']",3.0
Ot2CsUQWX7bG55Rq_3v5Kg,Pho Village,"['Vietnamese', 'Restaurants']",3.5
cOinUcaLy9bZyvnTWub96Q,Capriotti's Sandwich Shop,"['Sandwiches', 'Restaurants']",3.0
df5IJWW0-C4AJDCS9AwtbQ,L.A. Italian Kitchen,"['Pizza', 'Restaurants', 'Italian']",2.5
EVpjpTaSUdeXG0b69krzAQ,Subway,"['Restaurants', 'Fast Food', 'Vegetarian', 'Sandwiches']",3.5
Ltx8EbTGiUlWLzZeoCzBXQ,Larson Air,"['Local Services', 'Home Cleaning', 'Beauty & Spas', 'Aircraft Repairs', 'Pizza', 'Active Life', 'Interior Design', 'Heating & Air Conditioning/HVAC', 'Restaurants', 'Air Duct Cleaning', 'Internet Cafes', 'Airsoft', 'Auto Repair', 'Food', 'Automotive', 'Home Services', 'Hair Salons']",2.0
g8OnV26ywJlZpezdBnOWUQ,Hash House A Go Go,"['American (New)', 'Restaurants', 'Breakfast & Brunch']",4.0
Lu4pQHQCRXI773PeP3PjTA,Cypress Street Marketplace,"['Fast Food', 'Restaurants', 'Barbeque']",3.0
VaKXUpmWTTWDKbpJ3aQdMw,Buffalo Wild Wings,"['Sports Bars', 'Bars', 'Chicken Wings', 'Restaurants', 'American (Traditional)', 'Nightlife']",3.5
qS6J-sxyrP45d-8LbIhWKg,El Rincon de Los Remedios,"['Bars', 'American (New)', 'Food', 'Restaurants', 'Mexican', 'Beer', 'Wine & Spirits', 'Sports Bars', 'Nightlife']",3.5
6l4yIOi0foUw81OacrAZMQ,Port of Subs,"['Delis', 'Restaurants', 'Sandwiches']",4.0
5TeA1dyLR7MIor-DfIrYog,Cherry Berries,"['Ice Cream & Frozen Yogurt', 'Food', 'Restaurants', 'Sandwiches', 'Juice Bars & Smoothies']",4.0
oEkOj9NXJFrjFn3NBB_jpA,Rhythm Kitchen,"['Southern', 'Seafood', 'Cajun/Creole', 'Steakhouses', 'Restaurants']",3.5
e0HvYAL3vCH145vb0B_H5w,Bowl of Heaven 2 Go,"['Restaurants', 'Food', 'Juice Bars & Smoothies', 'Vegan']",3.5
0bWLkWeIcT-EnrE7SiGEBA,Cafe 6,"['Cafes', 'Burgers', 'Restaurants', 'American (Traditional)']",4.0
lG759ODx7tj6wbS7rYip1g,Galanga Thai Eatery,"['Vegetarian', 'Restaurants', 'Thai']",4.0
EN2foh9hQMXvNMtB3pMwmA,Red Gate Wok,"['Chinese', 'Korean', 'Restaurants']",4.0
dPbvWt-6YVxtGkeh7f9JpQ,Firehouse Subs,"['Delis', 'Sandwiches', 'Fast Food', 'Restaurants']",4.0
kBfz-4wxdyNb3OOip3e2xw,Sushi In Summerlin,"['Japanese', 'Restaurants', 'Sushi Bars']",3.0
eqRYda9F_4ziinRW-N6ixw,Roberto's Taco Shop,"['Mexican', 'Fast Food', 'Restaurants']",2.5
-IWsoxH7mLJTTpU5MmWY4w,Kinh Do,"['Restaurants', 'Noodles', 'Vietnamese']",4.0
f1L-fI_wM5aH7_YG7WcUaA,Campus Commons Food Court,"['Fast Food', 'Restaurants']",3.5
vAh6WNioOEw7G9tGhd_JQw,Food Express Chinese Restaurant,"['Chinese', 'Restaurants']",4.0
lUSAupdaVSoEaUO63RdPZA,Yummy China,"['Chinese', 'Restaurants']",3.5
juhlDDR-L_TgSPU5FVHIpQ,Joseph's Cuisine,"['Middle Eastern', 'Restaurants', 'Mediterranean']",3.0
MD2lokfrZ-2NlDMkKbgEPA,Villa Fresh Italian Kitchen,"['Pizza', 'Restaurants']",2.5
o01ztaNP08Dq8DJImuovcw,Las Pupusas Restaurant,"['Mexican', 'Burgers', 'Restaurants', 'Latin American', 'Seafood', 'Salvadoran']",3.5
KXaoMnxau0tei2uRZuA9mQ,Sushi Burrito Bowl,"['Restaurants', 'Sushi Bars', 'Asian Fusion']",3.0
2bSyNMam79SlwiHwQD6RGg,Subway,"['Sandwiches', 'Restaurants', 'Fast Food']",3.0
dNjgjAoJSJsvgc5g6nQnnw,Roberto's Taco Shop,"['Mexican', 'Fast Food', 'Tacos', 'Restaurants']",3.5
XZ7eQLjyGXf6y69UT4SGhg,Cafe Breizh,"['French', 'Creperies', 'Breakfast & Brunch', 'Food', 'Restaurants', 'Cafes', 'Bakeries']",4.5
TTpgjbrSyxwHHzE5bIF-Rw,Namaste Indian Cuisine,"['Indian', 'Restaurants']",4.0
KaMyquyhYKsZ2Tr6YetGsw,Taco Bell,"['Mexican', 'Restaurants', 'Fast Food', 'Tex-Mex']",2.5
wcE1oKRQyi__19LH5WOszA,Del Taco,"['Restaurants', 'Fast Food', 'Mexican']",2.5
REXvfvEMPKbcLBD33y6fjA,Geisha House Steak & Sushi,"['Restaurants', 'Sushi Bars', 'Japanese', 'Steakhouses']",4.0
L7SKlQ4hH12eIqmabXzE0Q,DJT,"['Restaurants', 'American (New)']",3.0
sARavfidmIS878q5BtlyVQ,é by José Andrés,"['Spanish', 'Restaurants', 'Nightlife', 'French', 'Bars', 'Wine Bars', 'Seafood']",4.5
3-SRpK7tywhjeA_WQ_Z9_g,Monte's Pizza Restaurant,"['Restaurants', 'Pizza']",2.0
Z1E36owKeeZKDL-9ZuanJw,TC's Rib Crib,"['Caterers', 'Barbeque', 'Restaurants', 'Soul Food', 'Event Planning & Services']",3.5
b-RSw4G3HJvGfwvRLzuLPw,SUGARCANE Raw Bar Grill - Las Vegas,"['Desserts', 'Tapas/Small Plates', 'American (Traditional)', 'Bars', 'Cocktail Bars', 'Restaurants', 'Coffee & Tea', 'Nightlife', 'American (New)', 'Food', 'Wine Bars']",4.0
qcb6jpnIuEKHXbu4woKUFw,Subway,"['Sandwiches', 'Restaurants', 'Fast Food']",1.5
llifBVCFAnr124WdKXmtLg,Ali Baba Cuisine,"['Mediterranean', 'Middle Eastern', 'Lebanese', 'Restaurants', 'Arabian']",3.0
Nw24O7pZTBKtQ9_DFUiRgA,Eis Cream Cafe,"['Food', 'Cafes', 'Ice Cream & Frozen Yogurt', 'Desserts', 'Donuts', 'Restaurants']",4.5
Lq9rYrwvWV5QDBYzq7MGHQ,Osaka Japanese Bistro,"['Restaurants', 'Sushi Bars', 'Japanese']",4.0
h_NnD6TPuhIFy2ZdqOlUgQ,Euro Market & Deli,"['Food', 'Convenience Stores', 'Beer', 'Wine & Spirits', 'Grocery', 'French', 'Restaurants', 'Delis']",4.0
Zbjl53pR2W0jMrGFPM0Ssw,Panera Bread,"['Soup', 'Restaurants', 'Sandwiches', 'Salad']",2.5
WRQ-9LluyivReFiQZFUujw,Buldogis Gourmet Hot Dogs,"['Restaurants', 'Asian Fusion', 'Chicken Wings', 'Hot Dogs', 'Korean']",4.5
IcnJlauqhHfelo_qp9uKuw,China Roll,"['Chinese', 'Restaurants']",3.5
yVanb8fVmGtQFEYw05lZUQ,Pepe's Tacos 3,"['Restaurants', 'Mexican']",3.5
p3r4Urvv_ztuHuHB9FnQdw,Nhu Lan,"['Restaurants', 'Vietnamese']",3.0
GmGvbDABaGvcKe_jIDvq6w,Raising Cane's,"['American (Traditional)', 'Fast Food', 'Restaurants', 'Chicken Wings', 'Chicken Shop']",3.5
yo8yB3hdqvbvj8huzXpKWQ,Polaris Street Cafe,"['Tex-Mex', 'Breakfast & Brunch', 'Restaurants', 'Mexican']",4.5
7VWtmHsd4HSNDkF5f5xnng,Burger King,"['Burgers', 'Restaurants', 'Fast Food']",3.0
ohz8ljVxcZMo2bMGrBZfgw,Origin India Las Vegas,"['Indian', 'Vegetarian', 'Bars', 'Nightlife', 'Kosher', 'Salad', 'Restaurants', 'Pakistani']",3.5
7gjYJ6leqm2IMJXNpKvIlw,Capriotti's Sandwich Shop,"['Restaurants', 'Sandwiches']",3.0
JKTMgelIQ-VHn7SL5nyiWA,Buddha Thai Bistro,"['Thai', 'Asian Fusion', 'Restaurants', 'Chinese']",4.0
lc_y2c4Guq_k54mNY_fh9g,W Mart,"['Korean', 'Grocery', 'Food', 'Fast Food', 'Restaurants']",4.0
lpcniW0cBbQMSmksTrD_2Q,Steakhouse at Bill's,"['Restaurants', 'Steakhouses']",2.5
WO3L0pmtAO8ozspmaVdHIg,Lanai Express,"['Fast Food', 'Restaurants', 'Chinese']",3.0
8F-UdXe_YylX3k0L1SEiRg,Pho Little Saigon,"['Vietnamese', 'Restaurants']",2.5
VsnsZkqEG_gg6Gsg7NdDhA,Pizza Hut,"['Restaurants', 'Pizza', 'Chicken Wings']",2.5
coBLz73uWQp1gbMQGkvM3g,Geisha House Steak & Sushi,"['Restaurants', 'Sushi Bars', 'Japanese', 'Steakhouses']",4.0
GRWIABHedj1m8DDoAuTIMg,Centerfolds Cabaret LV,"['Restaurants', 'Adult Entertainment', 'American (Traditional)', 'Nightlife', 'Bars', 'Arts & Entertainment', 'Cabaret']",2.5
AwBCgvegeFogpb3lpmpCuw,Joey's Pizza,"['Restaurants', 'Pizza']",3.5
9UZbY3FxhpNZ8sVWcYON6A,Cicis,"['American (Traditional)', 'Pizza', 'Restaurants', 'Buffets']",3.0
cOqd9ou3uf-1k3OWFo-_CQ,Poke Heaven,"['Food', 'Poke', 'Korean', 'Restaurants', 'Hawaiian']",4.0
yTcLNsAh8B_Q9gJuLhryjQ,Unlv Dining,['Restaurants'],2.5
2SfSzEd3B7WimeZac23zhg,Leoné Café,"['Restaurants', 'Coffee & Tea', 'Italian', 'Cafes', 'Food', 'Breakfast & Brunch']",4.0
RWtPw0dnDEXZFKIzqoCbnQ,Pizza Hut,"['Chicken Wings', 'Restaurants', 'Pizza']",2.0
G7yeF8yMra1_kymdxPVCWQ,24 Hour Soul Food Express,"['Soul Food', 'Food Delivery Services', 'Food', 'Restaurants']",3.0
iA8Ve2sZKN5Vz3mYKrtCaQ,Komol Restaurant,"['Vegan', 'Vegetarian', 'Restaurants', 'Thai']",4.0
qkyCuFJF2Uboh6n2Lmuwlg,Lee's Sandwiches,"['Bakeries', 'Food', 'Sandwiches', 'Restaurants']",3.0
Nmka2Jw1HrC2IfuEADOwZg,el varaderito,"['Food', 'Sandwiches', 'Desserts', 'Cuban', 'Restaurants']",4.5
Cduw9GWnZ_ZvsACVVrlkEA,La Reina Mexican Food & Bakery,"['Bakeries', 'Food', 'Mexican', 'Restaurants']",3.0
_-QrdVYJbebaC2qschZ6iQ,Little Caesars Pizza,"['Restaurants', 'Pizza']",2.0
L0LNTAw2QqbPTZNPO49xMA,Roamin' Dough,"['Food Stands', 'Food Trucks', 'Food', 'Restaurants']",4.0
r1e5Ot6_jGFyV2N_dn8JDQ,El Tricolor Bakery,"['Imported Food', 'Latin American', 'Bakeries', 'Specialty Food', 'Food', 'Restaurants', 'Ethnic Food', 'Salvadoran', 'Mexican']",4.5
e2uWs-oYZ2PB4ybr-UhErQ,VeggiEAT Xpress,"['Asian Fusion', 'Restaurants', 'Vietnamese', 'Vegetarian', 'Juice Bars & Smoothies', 'Food', 'Vegan']",4.5
hx-oJMNnweYqE5ybU8aiSg,Vegas Buffet,"['Restaurants', 'Chinese', 'Seafood', 'Buffets', 'Asian Fusion']",2.0
xDj6VQrMtbKrz8NSkJv_XA,Waffle Bar,"['Waffles', 'Restaurants', 'Breakfast & Brunch', 'Food', 'Desserts']",4.0
AOEHe6uKrnC_Aje3kT8-7w,Angelo's Pizza  Kitchen,"['Italian', 'Restaurants', 'Pizza']",2.5
ml9WFLPNAIryG6zQnd9qBA,Philly Cheesesteak Factory,"['Cheesesteaks', 'Restaurants']",4.0
FHeWz039ONIOZL13pa5nXw,Dazzling Bistro Food Truck,"['Restaurants', 'Caterers', 'Food', 'Food Trucks', 'Event Planning & Services']",5.0
CcMi0EM4KFqa_4hVe1oN3g,Pizza Patron,"['Pizza', 'Restaurants']",2.0
2hSIeCX2cV-chFcBBXrZZA,Pressed For Juice,"['Coffee & Tea', 'Gluten-Free', 'Organic Stores', 'Juice Bars & Smoothies', 'Food', 'Restaurants']",4.5
EbPUpHZjaPG_bMrhr5zS8g,Sweet Home Baked Company,"['Bakeries', 'Food', 'Farmers Market', 'Vegetarian', 'Vegan', 'Restaurants']",4.5
KPPjKg1kV2nzLidTXljQZA,Play It Again Sam,"['Adult Entertainment', 'Bars', 'Restaurants', 'Nightlife']",3.5
u54Hx0VmPRzOtwvBShonSA,Subway,"['Fast Food', 'Restaurants', 'Sandwiches']",2.5
2lPLbTenaBH3SGHgpwM54A,Pho Lan,"['Restaurants', 'Soup', 'Vietnamese']",4.0
bFkMPiGMkYnIdbI8KrRoHA,Afandi Restaurant and Market,"['Restaurants', 'Middle Eastern', 'Grocery', 'Food']",4.0
8fjF2NIPSM0Ar1hed2tdog,Gilligan's HideAway,"['Pizza', 'Restaurants', 'American (Traditional)', 'Sandwiches', 'Nightlife', 'American (New)', 'Bars']",4.5
gloqQrObDeVaL_o3hb35PQ,Subway,"['Restaurants', 'Sandwiches', 'Fast Food', 'Food']",2.0
Cm-BH_7VPLP63FdI9ML6vA,McDonald's,"['Burgers', 'Fast Food', 'Restaurants']",1.5
6W3hdaCjx_n1kADEuORduA,Bonnie Springs Restaurant,"['Bars', 'American (Traditional)', 'Nightlife', 'Local Flavor', 'Restaurants', 'Dive Bars']",3.5
PLVJCN2p1MIkeDzIbAx9kA,Denny's,"['Diners', 'Breakfast & Brunch', 'Restaurants', 'American (Traditional)']",2.5
kI86MfVvZPJUm4RYy3YmUw,Cafe Sienna,"['Restaurants', 'American (New)']",2.5
gHq85iAANw1eIOVzkzRrpg,Metro Diner,"['American (Traditional)', 'Breakfast & Brunch', 'Restaurants', 'Diners']",4.5
5ic8m9PNixMA__h0G4WH5w,Southern Hills Cafe,"['Restaurants', 'American (Traditional)', 'Food', 'Juice Bars & Smoothies', 'Cafes']",4.5
crGdKSRKi25R2vorZ7skzg,Tortilleria San Diego,"['Restaurants', 'Mexican']",4.5
ID5wWJ9C7G0hfbQilvlfxA,La Comida,"['Restaurants', 'Mexican']",3.5
8oSNaQnLGfbFC0uyRUjfCA,The Mad Greek Cafe,"['Mediterranean', 'Restaurants', 'Greek']",3.0
x2Y_MD5pCTRyaf9dD_ZpGw,Teriyaki Madness,"['Asian Fusion', 'Restaurants', 'Hawaiian', 'Japanese']",3.0
7zqmeEgCPfvbxyaKHli6Dw,Jac & Ray,"['Fast Food', 'Restaurants']",3.5
ikbwqjuo7VO3QQ50kXWaUg,La Rumba Night Club,"['Nightlife', 'Bars', 'Restaurants', 'Adult Entertainment', 'Latin American', 'Dance Clubs']",2.0
2eUMNQ2PNIAHyTqJ9HA4dQ,2010 Fusion Restaurant,"['Korean', 'Restaurants']",4.0
9WAnQD1nj1j3zLZ7ONtvfQ,Little Buddha Restaurant & Sushi Bar,"['Restaurants', 'Asian Fusion', 'Chinese', 'Sushi Bars']",3.5
m3XyLvnOVvt-jECDnEWuwA,RePete's,"['Nightlife', 'Restaurants', 'American (New)', 'Bars']",4.0
jPvn-C8kNUcyGfjUtOc_oA,Dos Caminos,"['Restaurants', 'Mexican']",3.0
d-NDnFSfwUZ2wf4aDBic5Q,Cicis,"['Chicken Wings', 'Food', 'American (Traditional)', 'Pizza', 'Desserts', 'Restaurants']",3.0
QVcSKzl47nrO_LWFzz5AJQ,Cactus Cafe,"['Food Stands', 'Restaurants', 'Persian/Iranian', 'American (Traditional)']",5.0
aGl6ey1bOn2cqguYMIZyFw,La Tradicion,"['Mexican', 'Restaurants']",3.5
JyxHvtj-syke7m9rbza7mA,Sushi House Goyemon,"['Restaurants', 'Japanese', 'Sushi Bars']",3.5
LtXy1VinKWfuLFslVarKRw,Fatburger,"['Restaurants', 'Burgers', 'American (Traditional)', 'Fast Food']",3.5
Ez19rh3QYscLLueFrStckQ,Carl's Jr.,"['Restaurants', 'Fast Food']",3.0
UaL6yRGSv9fYCyn2DJLu8w,La Papaya,"['Coffee & Tea', 'Juice Bars & Smoothies', 'Delis', 'Food', 'Restaurants']",4.0
d6m_X827VcM6ZV5C4yTiHw,Bingo at South Point,"['Restaurants', 'Arts & Entertainment', 'Bingo Halls', 'American (Traditional)', 'Casinos']",4.0
cFL5Uu0XxIH4OdbKXXoGCQ,El Gordito,"['Restaurants', 'Mexican']",3.5
7Ppgpgva-HP3o3h-xp2sWw,Mc Donalds,"['Burgers', 'Restaurants', 'American (Traditional)', 'Fast Food']",2.0
kUUBBLBHCasOl2a5nW9nAw,Bailey's Sports Bar & Eatery,"['Sports Bars', 'Restaurants', 'Nightlife', 'Bars', 'Thai']",3.5
uu_x0WbrO1kROIes79aawQ,Wienerschnitzel,"['Sandwiches', 'Restaurants', 'Ice Cream & Frozen Yogurt', 'Fast Food', 'Food', 'Hot Dogs']",3.0
gtWaCpu7mgRR-839S9oGBQ,Laziza Hookah Lounge & Restaurant,"['Mediterranean', 'Bars', 'Nightlife', 'Hookah Bars', 'Restaurants']",3.0
biFv9mXsP0V4omBUy1Z-MA,Pizza Hut,"['Italian', 'Chicken Wings', 'Pizza', 'Restaurants']",3.0
0zGeYN8ReYwVj27U7EHOJA,American Cafe,"['Delis', 'Restaurants', 'American (Traditional)']",2.5
N-L7ISdndWsIWdK0fn29wg,Curry Pot,"['Restaurants', 'Vegetarian', 'Indian', 'Fast Food']",3.5
1CR2ddUcjYYwRd5JLtiRrw,Hard Rock Cafe,"['Restaurants', 'Arts & Entertainment', 'Nightlife', 'Music Venues', 'Burgers', 'Breakfast & Brunch', 'American (New)', 'American (Traditional)']",3.5
u12EUBQJoPDtyPQyKa7zTw,Sicilian Pizza II,"['Pizza', 'Restaurants']",1.5
bSY97kgQpJ5BrpgW40V1qg,THE Steak House,"['Steakhouses', 'Restaurants']",4.0
2rvBPUBtQU0WfcOAHLQWRQ,Crunch Donut Factory,"['Ice Cream & Frozen Yogurt', 'Cupcakes', 'Donuts', 'Waffles', 'Food', 'Restaurants', 'Desserts']",3.5
16tWXenJ1wTqugXJU7yiZg,808 Sushi,"['Restaurants', 'Sushi Bars', 'Desserts', 'Food']",3.5
l3oWxCf7Y-X-fgAxNVR7-A,Irene's Gaming Lounge,"['Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']",2.0
SlelFNxQz5PJbl6kkjI0OA,Makino,"['Restaurants', 'Japanese']",3.0
6tCMxC7Etf--WYEd-EiprA,Tostadas & Tacos,"['Restaurants', 'Mexican', 'Food', 'Desserts']",4.5
jY7Ql_Qk8duv7jZrMZahaw,RED Sushi,"['Sushi Bars', 'Japanese', 'Restaurants']",3.0
nYifLyIcS9V1Yj2wm2OVsw,Company Kitchen and Pub House,"['Restaurants', 'American (Traditional)']",2.5
nuRLQaPYbH6raFgSv-C_8g,Sin City Sushi,"['Restaurants', 'Sushi Bars']",4.0
2O1GOiDhvXywzysqAJHkdA,Budweiser Brewhouse,"['Fast Food', 'Restaurants']",2.5
CoyeXg8FBsS_d20QzNIy-A,Makers & Finders Coffee,"['Coffee & Tea', 'Restaurants', 'Breakfast & Brunch', 'Latin American', 'Cafes', 'Food']",4.5
U1XLS-uQJVnQRvshnvAeXQ,The Little Kitchen Cafe,"['Shaved Ice', 'Taiwanese', 'Chinese', 'Restaurants', 'Food']",3.5
u73Cv9yp_gTGNhBvECSJGA,Sbarro,"['Restaurants', 'Italian', 'Pizza']",2.5
OVTZNSkSfbl3gVB9XQIJfw,Cravings Buffet,"['American (New)', 'Restaurants', 'Buffets', 'American (Traditional)']",3.0
ZosrzTfiiPhbURA04AQTUA,Pyramid Cafe,"['Sandwiches', 'Restaurants', 'Diners', 'Burgers']",3.0
q-zZgXKAQFLEgMp9ZNllgQ,Umiya Sushi,"['Japanese', 'Seafood', 'Restaurants', 'Sushi Bars']",4.0
Sovgwq-E-n6wLqNh3X_rXg,Lindo Michoacan,"['Restaurants', 'Mexican']",4.0
1bALsE6aZE23mGV2WPxN_g,Capriotti's Sandwich Shop,"['Sandwiches', 'Restaurants']",4.0
JXAMnijxRrW-jXHGvDJzzg,California Pizza Kitchen,"['American (Traditional)', 'Pizza', 'Restaurants']",4.5
UAEoomKQwpiFhaJSzrboQA,Bosa 1,"['Restaurants', 'Vietnamese']",4.0
vW65SNLam99SyOuVagNuvg,Diego Mexican Cuisine,"['Mexican', 'Restaurants', 'Nightlife']",3.5
